BrandName,Details,Sizes,MRP,SellPrice,Discount,Category
zink london,acrylic women sweaters - black,"['Large', 'X-Large']",3999.0,1599.0,0.6,Westernwear
madame,regular above knee cotton blend womens casual wear shorts - indigo,"['26', '28', '30', '32', '34']",1999.0,1399.0,0.3,Westernwear
madame,womens round neck solid top - natural,['Medium'],2299.0,1149.0,0.5,Westernwear
kraus,womens solid pants - blue,"['28', '32']",1599.0,799.0,0.5,Westernwear
faballey,embellished halter neck georgette womens regular dress - blue,['Large'],2800.0,1400.0,0.5,Westernwear
and,floral v-neck womens woven top - off white,['16'],2099.0,1469.0,0.3,Westernwear
crimsoune club,printed cotton y neck womens shirt - natural,"['Large', 'Medium', 'X-Large']",1399.0,839.0,0.4,Westernwear
and,floral square neck polyester women flared dress - sage,['8'],3099.0,2169.0,0.3,Westernwear
faballey,solid v neck georgette womens midi dress - red,['X-Large'],2600.0,1300.0,0.5,Westernwear
kraus,solid collared neck cotton blend womens casual shirt - olive,['X-Small'],1299.0,649.0,0.5,Westernwear
zink london,checks cotton v neck womens flared top - brown,['Large'],1599.0,639.0,0.6,Westernwear
sera,womens regular fit solid sweetheart neck fit and flare dress - black,['Large'],1494.0,747.0,0.5,Westernwear
zink london,floral print short sleeves polyester womens full length jumpsuit - peach,"['X-Large', 'XX-Large']",2899.0,1159.0,0.6,Westernwear
kraus,solid tencel collar neck womens casual wear dresses - light blue,['Medium'],1795.0,1256.0,0.3,Westernwear
global desi,geometric viscose v-neck womens straight top - pink,['X-Small'],1799.0,899.0,0.5,Westernwear
faballey,embellished crepe halter neck womens regular length jumpsuits - black,['Large'],2400.0,1200.0,0.5,Westernwear
faballey,printed v neck georgette womens regular dresses - blue,"['Large', 'Small']",1950.0,975.0,0.5,Westernwear
faballey,solid v neck cotton womens straight fit midi dress - green,['Large'],2500.0,1250.0,0.5,Westernwear
and,printed collar neck viscose womens flared dress - black,['8'],2699.0,1889.0,0.3,Westernwear
allen solly,solid viscose round neck womens knit top - black,['Large'],1299.0,779.0,0.4,Westernwear
is.u,printed cotton round neck womens regular t-shirt - pink,"['Large', 'Medium']",990.0,495.0,0.5,Westernwear
global desi,womens regular fit geometric dress - yellow,['XL'],2699.0,1079.0,0.6,Westernwear
crimsoune club,womens blue printed t-shirt - sky blue,"['Large', 'Medium', 'Small', 'X-Large']",999.0,499.0,0.5,Westernwear
adidas,printed polyester crew neck womens t-shirt - black,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",1999.0,1399.0,0.3,Westernwear
zink london,solid polyester v neck womens top - maroon,"['Large', 'Medium', 'Small', 'X-Large']",1599.0,1279.0,0.2,Westernwear
indya,printed georgette round neck womens regular dress - green,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small', 'XX-Large']",2600.0,2080.0,0.2,Westernwear
latin quarters,womens round neck printed top - pink,"['S', 'X-Small']",1499.0,499.0,0.67,Westernwear
janasya,checks collared neck cotton regular fit womens night suit - white,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",2399.0,959.0,0.6,Westernwear
dolce crudo,wide leg regular denim womens jeans - light blue,"['26', '28', '30', '32', '34']",3995.0,1598.0,0.6,Westernwear
gipsy,womens v neck embellished top - pink,"['Large', 'Medium']",1995.0,1396.0,0.3,Westernwear
and,solid boat neck viscose womens regular fit top - teal,"['8', '10', '12', '14', '16', '18']",2699.0,1349.0,0.5,Westernwear
puma,printed cotton regular fit womens casual wear track pants - red,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",2299.0,1609.0,0.3,Westernwear
dolce crudo,womens regular fit haters regret sheer patch highrise jeans black - black,"['26', '28', '30', '32', '34']",2699.0,1214.0,0.55,Westernwear
zink london,printed rayon collar neck womens dress - navy,"['Large', 'Medium', 'Small', 'X-Large']",2299.0,1379.0,0.4,Westernwear
life,printed tight fit cotton lycra womens active wear tights - black,"['28', '30', '32', '34', '36']",999.0,499.0,0.5,Westernwear
spykar,printed cotton round neck womens regular t-shirt - yellow,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large']",1099.0,769.0,0.3,Westernwear
stop,womens textured knee length winter wear tunic - maroon,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large']",1499.0,749.0,0.5,Westernwear
pepe,graphic cotton crew neck womens t-shirt - red,"['Large', 'Medium', 'Small', 'X-Large']",1199.0,719.0,0.4,Westernwear
infuse,regular fit regular length cotton womens casual skirt - white,"['26', '28', '30', '32']",1199.0,719.0,0.4,Westernwear
faballey,solid viscose collared womens belted coat - blue,"['Large', 'Medium', 'Small']",4200.0,2100.0,0.5,Westernwear
vero moda,skinny fit regular cotton womens jeggings - light blue,"['26', '27', '28', '29', '30', '31', '32', '33', '34']",1999.0,1599.0,0.2,Westernwear
109f,womens off shoulder neck embroidered top - blue,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large']",1499.0,599.0,0.6,Westernwear
proline,polyester cotton regular fit womens track pants - purple,"['Large', 'Medium', 'Small', 'X-Large']",1499.0,1049.0,0.3,Westernwear
spykar,regular fit regular cotton lycra womens jeans - black,"['26', '28', '30', '32', '34', '36']",2299.0,1609.0,0.3,Westernwear
kraus,solid collar neck tencel womens midi dress - light blue,"['Large', 'Medium', 'Small']",1895.0,1705.0,0.1,Westernwear
only,solid polyester womens top - green,"['34', '36', '38', '40', '42']",2699.0,1889.0,0.3,Westernwear
vero moda,light wash cotton bootcut fit womens jeans - blue,"['26', '27', '28', '29', '30', '31', '32', '33', '34']",4299.0,3009.0,0.3,Westernwear
only,solid polyester v neck womens dress - purple,"['34', '36', '38', '40', '42']",4299.0,3009.0,0.3,Westernwear
dolce crudo,womens regular fit invader story skinny midrise denim pant navy blue - navy,"['26', '28', '30', '32', '34']",2299.0,1149.0,0.5,Westernwear
sera,solid round neck cotton womens bodycon dress - fuschia,"['Large', 'Medium', 'Small', 'X-Large']",1694.0,847.0,0.5,Westernwear
sera,solid collar neck polyester womens peplum top - brown,"['Large', 'Medium', 'X-Large']",1298.0,584.0,0.55,Westernwear
crimsoune club,regular calf length lyocell womens casual wear skirt - green,"['Large', 'Medium', 'Small', 'XX-Large']",1499.0,899.0,0.4,Westernwear
faballey,solid georgette round neck womens top - blue,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",1500.0,1200.0,0.2,Westernwear
samshek,solid round neck polyester womens bodycon dress - black,"['4X-Large', '5X-Large', 'Large', 'Medium', 'Small', 'X-Large', 'X-Small', 'XX-Large', 'XXX-Large']",2299.0,1609.0,0.3,Westernwear
global desi,solid acrylic turtle neck womens pullover - black,['Nan'],2699.0,1349.0,0.5,Westernwear
vero moda,solid round neck viscose womens sweatshirts - natural,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",2799.0,1679.0,0.4,Westernwear
vero moda,straight ankle length cotton womens jeans - blue,"['26', '27', '28', '29', '30', '31', '32', '33', '34']",3999.0,3199.0,0.2,Westernwear
enamor,womens athleisure swing tank top - pink,"['XL', 'Large', 'Medium', 'Small']",499.0,349.0,0.3,Westernwear
dolce crudo,womens regular fit stay a mystery skinny fit jeans white - white,"['26', '28', '30', '32', '34']",2499.0,1249.0,0.5,Westernwear
crimsoune club,womens pink checked shirt - pink,"['Large', 'Medium', 'Small', 'XX-Large']",1399.0,979.0,0.3,Westernwear
spykar,full sleeves cotton womens regular jacket - mid blue,"['Large', 'Medium', 'Small', 'X-Large']",2899.0,2029.0,0.3,Westernwear
only,jacquard round neck cotton womens sweatshirts - yellow,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",2799.0,1399.0,0.5,Westernwear
faballey,printed round neck crepe womens straight fit midi dress - black,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",1950.0,975.0,0.5,Westernwear
faballey,solid crepe v neck womens mini dress - blue,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",2500.0,1250.0,0.5,Westernwear
global desi,striped round neck cotton womens straight dress - aqua,"['Large', 'Medium', 'Small', 'X-Small']",2799.0,1819.0,0.35,Westernwear
is.u,solid polyester v-neck womens top - black,"['Medium', 'Small']",1699.0,849.0,0.5,Westernwear
global desi,geometric round neck viscose womens flared jumpsuits - pink,"['XL', 'Large', 'Medium', 'Small', 'X-Small']",3999.0,3199.0,0.2,Westernwear
only,solid polyester regular fit womens pants - green,"['Large', 'Small', 'X-Small']",3299.0,2309.0,0.3,Westernwear
vero moda,solid relaxed polyester womens casual wear pants - brown,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",2999.0,1799.0,0.4,Westernwear
zink london,embroidered round neck cotton blend womens sweatshirt - green,"['Large', 'Medium', 'Small', 'X-Large']",1999.0,799.0,0.6,Westernwear
life,printed cotton round neck womens active wear t-shirt - lime green,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small', 'XX-Large']",499.0,249.0,0.5,Westernwear
dolce crudo,womens regular fit small wins denim jeans light blue - light blue,"['26', '28', '30', '32', '34']",2299.0,919.0,0.6,Westernwear
kraus,solid tencel womens regular dress - baby pink,"['Large', 'Medium', 'Small']",1895.0,1326.0,0.3,Westernwear
enamor,solid polyester stretch slim fit womens athleisure t-shirt - blasted navy,"['XL', 'Large', 'Medium', 'Small']",649.0,454.0,0.3,Westernwear
crimsoune club,slim mid thigh cotton womens casual wear shorts - blue,"['26', '28', '30', '32', '34', '36']",1599.0,799.0,0.5,Westernwear
vero moda,dark wash cotton skinny fit womens jeans - blue,"['26', '27', '28', '29', '30', '31', '32', '33', '34']",3299.0,2639.0,0.2,Westernwear
vero moda,printed viscose round neck womens top - lavender,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",2599.0,2079.0,0.2,Westernwear
zink london,printed polyester regular fit womens skater dress - maroon,"['Large', 'Small', 'X-Large', 'XX-Large']",2299.0,919.0,0.6,Westernwear
zink london,solid polyester one shoulder womens top - black,"['Large', 'Medium', 'Small', 'X-Large']",1599.0,1279.0,0.2,Westernwear
pepe,fit regular length denim womens jeans - grey,"['26', '28', '30', '32', '34']",3499.0,2099.0,0.4,Westernwear
allen solly,womens mandarin collar solid shirt - black,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small', 'XX-Large']",1499.0,1199.0,0.2,Westernwear
varanga,womens off white mughal floral printed sleeveless crop top with full length placket at back - off white,"['Large', 'Medium', 'Small', 'X-Large']",1299.0,519.0,0.6,Westernwear
global desi,womens self pattern tunic - pink,"['XL', 'Large', 'Medium', 'Small', 'XX-Large']",3999.0,1199.0,0.7,Westernwear
Other,floral polyester blend sweetheart neck womens dress - black,['Small'],2490.0,1120.0,0.55,Westernwear
is.u,womens black v-neck button down dress - black,['Large'],2190.0,1095.0,0.5,Westernwear
global desi,womens self pattern round neck regular fit jacket - teal,['Small'],3499.0,1399.0,0.6,Westernwear
and,solid polyester v-neck womens tie-ups top - navy,['8'],1699.0,849.0,0.5,Westernwear
and,stripes shirt collar womens fit & flare top - black mix,"['8', '10']",1899.0,949.0,0.5,Westernwear
and,checks round neck polyester womens fit & flare dress - sage,['14'],2699.0,1349.0,0.5,Westernwear
forever new,printed polyester v neck womens regular top - print,['8'],4000.0,2800.0,0.3,Westernwear
spykar,slim fit cotton high rise womens jeans - dark blue,['XXX-Large'],1999.0,1399.0,0.3,Westernwear
magre,solid denim regular fit womens shorts - light blue,['X-Small'],1890.0,850.0,0.55,Westernwear
faballey,animal georgette round neck womens regular top - blue,"['Medium', 'Small']",1600.0,800.0,0.5,Westernwear
faballey,solid half sleeves crepe womens regular length jumpsuit - pink,['Small'],2400.0,1200.0,0.5,Westernwear
109f,womens peter pan collar solid a-line dress - black,['Small'],2399.0,959.0,0.6,Westernwear
crimsoune club,womens grey striped parallel trousers - sky blue,"['Large', 'X-Large']",1899.0,949.0,0.5,Westernwear
sera,dyed polyester off shoulder womens top - yellow,"['Large', 'X-Large']",1498.0,749.0,0.5,Westernwear
and,floral mandarin collar polyester womens straight dress - pink,"['12', '14', '16']",2399.0,1199.0,0.5,Westernwear
and,womens regular fit solid dress - light olive,"['8', '10']",2499.0,1249.0,0.5,Westernwear
faballey,solid collar neck cotton womens regular dresses - red,"['Large', 'Medium', 'Small', 'X-Small']",1900.0,1520.0,0.2,Westernwear
latin quarters,solid pu mandarin womens casual jacket - red,"['S', 'M', 'L', 'XL']",4499.0,3149.0,0.3,Westernwear
zink london,printed polyester blend womens regular top - natural,['Large'],1599.0,639.0,0.6,Westernwear
marie claire,solid mandarin neck suede womens casual jacket - maroon,['Small'],3799.0,1899.0,0.5,Westernwear
enamor,cotton blend womens active wear track pants - spice,"['XL', 'Large', 'Medium', 'Small', 'XX-Large']",1049.0,734.0,0.3,Westernwear
pepe,solid cotton blend regular fit womens shorts - black,"['26', '28', '30', '32', '34']",2499.0,1499.0,0.4,Westernwear
faballey,embellished halter neck georgette womens regular dress - purple,['X-Small'],2800.0,1400.0,0.5,Westernwear
zink london,solid round neck acrylic womens sweater - yellow,"['Large', 'Medium', 'Small', 'X-Large']",1899.0,759.0,0.6,Westernwear
zink london,solid polyester square neck womens top - yellow,"['Large', 'Medium', 'Small', 'X-Large']",1399.0,1119.0,0.2,Westernwear
and,floral polyester v- neck women a line tops - red,['16'],1799.0,1259.0,0.3,Westernwear
faballey,printed georgette square neck womens regular top - green,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",1400.0,1120.0,0.2,Westernwear
magre,printed polyester blend womens dress - brown,"['Small', 'X-Small']",2190.0,985.0,0.55,Westernwear
janasya,solid round neck cotton flex regular fit womens night suit - navy,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small', 'XX-Large']",1999.0,899.0,0.55,Westernwear
dolce crudo,solid hood fleece womens relaxed dress - navy,"['Medium', 'Small', 'X-Small']",3199.0,1599.0,0.5,Westernwear
adidas,solid fitted fit polyester womens track pants - black,"['X-Large', 'XX-Large', 'XXX-Large']",2699.0,1889.0,0.3,Westernwear
crimsoune club,womens red solid shirt - maroon,"['Large', 'Medium', 'X-Large', 'XX-Large']",1299.0,1039.0,0.2,Westernwear
and,womens regular fit solid jumpsuit - burgundy,['16'],3299.0,1649.0,0.5,Westernwear
crimsoune club,solid mandarin neck poly cotton womens casual jacket - navy,"['X-Large', 'XX-Large']",2699.0,1079.0,0.6,Westernwear
kraus,solid collared neck tencel womens casual shirt - light blue,['Large'],1499.0,749.0,0.5,Westernwear
adidas,solid polyester round neck womens t-shirt - purple,['Small'],1599.0,1119.0,0.3,Westernwear
faballey,solid v neck crepe womens regular jumpsuits - red,"['Large', 'Medium', 'Small', 'X-Small']",2200.0,1760.0,0.2,Westernwear
is.u,womens black ruffled sleeve shirt - black,['XX-Large'],2490.0,1245.0,0.5,Westernwear
life,stripes cotton round neck womens regular t-shirt - ocean,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small', 'XX-Large']",499.0,249.0,0.5,Westernwear
madame,womens checked jeggings - blue,"['26', '28', '30', '32', '34']",2199.0,1099.0,0.5,Westernwear
pepe,skinny fit cotton blend womens jeans - denim,"['26', '28', '30', '32', '34']",2999.0,1799.0,0.4,Westernwear
crimsoune club,slim fit thigh length cotton womens casual shorts - brown,"['Large', 'Medium', 'X-Large']",1399.0,979.0,0.3,Westernwear
vero moda,solid cotton v neck womens  tops - green,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",1899.0,1329.0,0.3,Westernwear
only,aop cotton round neck womens t-shirt - green,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",1499.0,749.0,0.5,Westernwear
faballey,floral off shoulder georgette womens a-line dress - pink,['Medium'],2250.0,1125.0,0.5,Westernwear
zink london,solid shirt collar polyester womens casual jacket - blue,"['Large', 'Medium', 'Small', 'X-Large']",2699.0,1079.0,0.6,Westernwear
altlife,printed cotton regular neck womens t-shirt - navy,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small', 'XX-Large']",499.0,249.0,0.5,Westernwear
sera,printed viscose rayon v-neck womens top - orange,"['Large', 'Medium', 'Small', 'X-Large']",1398.0,699.0,0.5,Westernwear
faballey,solid cotton v neck womens shift dress - black,"['Large', 'Medium', 'Small', 'X-Small']",1800.0,900.0,0.5,Westernwear
kraus,skinny fit ankle length cotton womens jeans - light blue,"['28', '30', '32', '34', '36', '38']",2095.0,1466.0,0.3,Westernwear
faballey,embellished georgette square neck womens top - black,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",1400.0,1120.0,0.2,Westernwear
allen solly,womens round neck solid a-line dress - fuschia,['X-Small'],2299.0,1379.0,0.4,Westernwear
samshek,solid v-neck crepe womens regular dress - yellow,"['4X-Large', '5X-Large', 'Large', 'Medium', 'Small', 'X-Large', 'X-Small', 'XX-Large', 'XX-Small', 'XXX-Large']",2490.0,1992.0,0.2,Westernwear
crimsoune club,stripes collared cotton blend womens jumpsuits - grey,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large']",1899.0,949.0,0.5,Westernwear
